row_num,ocr_text,current_classification,simulated_result,review_pathway,pathway_group,matched_brand,match_type,invalidation_reason,fuzzy_garbage_match,is_maybe_product,pattern_matched,garbage_assessment,assessment_reason,assessment_confidence,failure_pattern
29470,STAYFREE SECURE,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
29861,EIRN001925 Dtd. 17/08/26,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
29862,EIRN001926 Dtd. 17/08/26,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
30556,zzzINFEN-P-SPAS TA 1*,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
30577,CARDERON-X-200 TA 1STP,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
30725,ELOVERA CRM 1,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
30726,GETLITE CRM 1,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
31650,EMPRI10 10,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
32113,ITEM DESCRIPTION PACK/SIZE,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
32148,ITEM DESCRIPTION PACK/SIZE,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
33277,SECOND FLOORABOVE VINOD,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
33303,SECOND FLOORABOVE VINOD,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
33332,SECOND FLOORABOVE VINOD,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
33390,SECOND FLOORABOVE VINOD,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
33670,ZZZZZZ 4024,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,CANDIDATE FOR 1,all long alpha tokens lack vowels: ['ZZZZZZ'] → OCR noise,MODERATE,NO_VOWEL_OCR_NOISE
33671,ZZZZZZ 4049,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,CANDIDATE FOR 1,all long alpha tokens lack vowels: ['ZZZZZZ'] → OCR noise,MODERATE,NO_VOWEL_OCR_NOISE
34171,AUGEOZ 1,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
34228,ZOLINEG 1MIU 1,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
34229,ZOLINEG 2 MIU 1,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
34483,Purchase 0.00 Purchase Return 0.00,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:STRUCTURAL_KW,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
34486,Purchase 0.00 Purchase Return 0.00,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:STRUCTURAL_KW,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
34489,Purchase 0.00 Purchase Return 0.00,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:STRUCTURAL_KW,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
34493,Purchase 0.00 Purchase Return 0.00,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:STRUCTURAL_KW,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
34496,Purchase 0.00 Purchase Return 0.00,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:STRUCTURAL_KW,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
34499,Purchase 0.00 Purchase Return 0.00,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:STRUCTURAL_KW,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
34502,Purchase 0.00 Purchase Return 0.00,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:STRUCTURAL_KW,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
34505,Purchase 0.00 Purchase Return 0.00,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:STRUCTURAL_KW,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
34516,Purchase 0.00 Purchase Return 0.00,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:STRUCTURAL_KW,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
34519,Purchase 0.00 Purchase Return 0.00,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:STRUCTURAL_KW,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
34544,Purchase 5168.82 Purchase Return 0.00,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:STRUCTURAL_KW,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
34547,Purchase 0.00 Purchase Return 0.00,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:STRUCTURAL_KW,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
34559,Purchase 0.00 Purchase Return 0.00,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:STRUCTURAL_KW,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
34562,Purchase 0.00 Purchase Return 0.00,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:STRUCTURAL_KW,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
34565,Purchase 0.00 Purchase Return 0.00,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:STRUCTURAL_KW,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
34569,Purchase 515.96 Purchase Return 0.00,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:STRUCTURAL_KW,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
34582,Purchase 3136.95 Purchase Return 0.00,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:STRUCTURAL_KW,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
34595,Purchase 1228.74 Purchase Return 0.00,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:STRUCTURAL_KW,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
34598,Purchase 0.00 Purchase Return 0.00,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:STRUCTURAL_KW,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
34604,Purchase 178.36 Purchase Return 0.00,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:STRUCTURAL_KW,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
34607,Purchase 0.00 Purchase Return 0.00,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:STRUCTURAL_KW,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
34617,Purchase 1787.00 Purchase Return 0.00,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:STRUCTURAL_KW,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
34623,Purchase 522887.67 Purchase Return 0.00,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:STRUCTURAL_KW,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
34627,Purchase 0.00 Purchase Return 0.00,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:STRUCTURAL_KW,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
34630,Purchase 0.00 Purchase Return 0.00,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:STRUCTURAL_KW,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
34644,Purchase 0.00 Purchase Return 0.00,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:STRUCTURAL_KW,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
34648,Purchase 0.00 Purchase Return 0.00,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:STRUCTURAL_KW,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
34652,Purchase 0.00 Purchase Return 0.00,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:STRUCTURAL_KW,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
34655,Purchase 957.96 Purchase Return 0.00,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:STRUCTURAL_KW,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
34658,Purchase 0.00 Purchase Return 0.00,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:STRUCTURAL_KW,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
34661,Purchase 0.00 Purchase Return 0.00,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:STRUCTURAL_KW,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
34664,Purchase 0.00 Purchase Return 0.00,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:STRUCTURAL_KW,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
34689,Purchase 0.00 Purchase Return 0.00,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:STRUCTURAL_KW,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
34703,Purchase 0.00 Purchase Return 0.00,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:STRUCTURAL_KW,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
34707,Purchase 0.00 Purchase Return 0.00,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:STRUCTURAL_KW,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
34710,Purchase 0.00 Purchase Return 0.00,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:STRUCTURAL_KW,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
34713,Purchase 0.00 Purchase Return 0.00,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:STRUCTURAL_KW,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
34744,Purchase 4735.74 Purchase Return 0.00,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:STRUCTURAL_KW,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
34747,Purchase 0.00 Purchase Return 0.00,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:STRUCTURAL_KW,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
34753,Purchase 0.00 Purchase Return 0.00,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:STRUCTURAL_KW,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
34757,Purchase 9054.80 Purchase Return 0.00,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:STRUCTURAL_KW,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
34785,Purchase 420837.00 Purchase Return 0.00,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:STRUCTURAL_KW,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
34788,Purchase 0.00 Purchase Return 0.00,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:STRUCTURAL_KW,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
34804,Purchase 1460.67 Purchase Return 0.00,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:STRUCTURAL_KW,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
34807,Purchase 0.00 Purchase Return 0.00,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:STRUCTURAL_KW,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
34808,G. Purchase 971949.67 G. Purchase Return 0.00,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:STRUCTURAL_KW,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
34809,G. Sales 796195.72 G. Sale Return 0.00,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
34835,COLLAFLEX PRO SACHETS,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
34836,COLLAFLEX PRO SOFTGEL,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
34842,COQ MAN,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
34843,ECOD OMEGA,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
34846,MULTIVITE CD,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
34847,MULTIVITE FM OMEGA,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
34849,MULTIVITE WOMAN,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
34850,PRIMOSA 1000,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
34854,TRIOMEGA CD,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
35125,RABHUBB DSR,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
35126,ROSAVE EZ 10/20 10,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
35527,MEDICASH AGENCIES,REVIEW,1,GARBAGE:pattern_garbage,GARBAGE:pattern_garbage,,,,,False,\b(AGENCIES?|DISTRIBUTORS?|MEDICO[SE]?|CORPORATION|ENTERPRISES?|TRADERS?|TRADING)\b,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
35575,MEDICASH AGENCIES,REVIEW,1,GARBAGE:pattern_garbage,GARBAGE:pattern_garbage,,,,,False,\b(AGENCIES?|DISTRIBUTORS?|MEDICO[SE]?|CORPORATION|ENTERPRISES?|TRADERS?|TRADING)\b,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
35660,BALLABH AGENCIES,REVIEW,1,GARBAGE:pattern_garbage,GARBAGE:pattern_garbage,,,,,False,\b(AGENCIES?|DISTRIBUTORS?|MEDICO[SE]?|CORPORATION|ENTERPRISES?|TRADERS?|TRADING)\b,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
35694,I am satisfied with Marg ERP Computerise YOUR CHEMIST SHOP Rs.5400 Online Purchase Import 70007010648359064570,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:STRUCTURAL_KW,,,,,False,,CANDIDATE FOR 1,company/entity keyword (PHARMACEUTICALS/BIOPHARMA/HOSPITAL etc.),STRONG,COMPANY_ENTITY
35735,GAGAN MEDICAL AGENCY,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:DISTRIBUTION_ENTITY,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
35771,GAGAN MEDICAL AGENCY,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:DISTRIBUTION_ENTITY,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
36895,VASELINE PETROLEUM JELLY,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
37612,JAIN COMPANY,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
37815,JAIN COMPANY,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
37868,JAIN COMPANY,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
38092,HOSITTAB 1X10T,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
38195,INVENTIA(INVENTIA),REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,CANDIDATE FOR 1,starts with known Emcure company/division prefix,STRONG,COMPANY_DIVISION_PREFIX
38319,XENNEX 1 (EMC),REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,CANDIDATE FOR 1,starts with known Emcure company/division prefix,STRONG,COMPANY_DIVISION_PREFIX
39650,EXHEP60INJ,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
40502,XENNEX --,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,CANDIDATE FOR 1,starts with known Emcure company/division prefix,STRONG,COMPANY_DIVISION_PREFIX
40742,NUCRON CV,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,CANDIDATE FOR 1,starts with known Emcure company/division prefix,STRONG,COMPANY_DIVISION_PREFIX
40765,AVENTIS PHARMA LIMITED,REVIEW,1,GARBAGE:pattern_garbage,GARBAGE:pattern_garbage,,,,,False,\bLIMITED\.?\s*$,CANDIDATE FOR 1,starts with known Emcure company/division prefix,STRONG,COMPANY_DIVISION_PREFIX
41005,EMPREE MEDICAMENTS I PVT LTD,REVIEW,1,GARBAGE:pattern_garbage,GARBAGE:pattern_garbage,,,,,False,\b(PVT\.?\s+)?LTD\.?\s*$,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
41057,NIMMOL-NIMUPARA LOOSE 100T,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
41060,EMz-CRIT-CARE,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
42602,NUCRON PHARMACEUTICALS LIMITED,REVIEW,1,GARBAGE:pattern_garbage,GARBAGE:pattern_garbage,,,,,False,\bLIMITED\.?\s*$,CANDIDATE FOR 1,company/entity keyword (PHARMACEUTICALS/BIOPHARMA/HOSPITAL etc.),STRONG,COMPANY_ENTITY
44192,GENERAL,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
44250,GENERAL,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
45623,AVIL 25 5X15TA,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
45716,HUMAN MIXTARD-40 1VAIL,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
45717,INSUMIN COMBO 25 1ING,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
46155,CELOLMAX 1X15CAP,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
48120,BHUSHAN MEDICOSE,REVIEW,REVIEW,NO_MATCH_FALLBACK,FALLBACK:AMBIGUOUS_NO_BRAND,,,,,False,,KEEP REVIEW,insufficient evidence; could be product or ambiguous OCR,LOW,INSUFFICIENT_EVIDENCE
